source,source_id,name,category,sector,address,phone,website,rating,review_count,business_status,opening_hours,latitude,longitude,city,state,country
google_maps,VAIBHAV+JEWELLERS+-+Jewellery+Store+In+Rajahmundry,VAIBHAV JEWELLERS - Jewellery Store In Rajahmundry,Jewellery,Retail,VAIBHAV JEWELLERS - Jewellery Store In Rajahmundry,,,4.7,2601,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Joyalukkas+Jewellery+-+Rajamahendravaram,Joyalukkas Jewellery - Rajamahendravaram,Jewellery,Retail,Joyalukkas Jewellery - Rajamahendravaram,,,4.9,12146,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Bhima+Jewellers+-+Rajamahendravaram+%28Rajahmundry%29,Bhima Jewellers - Rajamahendravaram (Rajahmundry),Jewellery,Retail,Jewelry store ·  · opposite Gokavaram Bus Stand,,,4.9,10792,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Jos+Alukkas+Jewellery+-+Rajahmundry+-+Andhra+Pradesh,Jos Alukkas Jewellery - Rajahmundry - Andhra Pradesh,Jewellery,Retail,Jos Alukkas Jewellery - Rajahmundry - Andhra Pradesh,,,4.8,4906,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Kalepalli+Jewellers+-+Best+Jewellery+store+in+rajahmundry,Kalepalli Jewellers - Best Jewellery store in rajahmundry,Jewellery,Retail,Kalepalli Jewellers - Best Jewellery store in rajahmundry,,,4.9,299,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,CMR+Jewellery,CMR Jewellery,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,4.9,5458,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Goyaz+Silver+Jewellery,Goyaz Silver Jewellery,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,4.9,971,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Mohammed+Khan+Diamond+%26+Jewellers,Mohammed Khan Diamond & Jewellers,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,4.8,1814,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Lalithaa+Jewellery+Mart+Limited+-+Rajahmundry,Lalithaa Jewellery Mart Limited - Rajahmundry,Jewellery,Retail,"Jewelry store · 20-25-3, Korukonda Rd, near Mahatma Gandhi Statue",,,4.2,3800,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Malabar+Gold+and+Diamonds+-+Rajahmundry,Malabar Gold and Diamonds - Rajahmundry,Jewellery,Retail,"Jewelry store · D NO:29-1-36/1, opposite Gokavaram Bus Stand",,,4.6,2571,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
