source,source_id,name,category,sector,address,phone,website,rating,review_count,business_status,opening_hours,latitude,longitude,city,state,country
justdial,+ 275 More,+ 275 More,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Mia By Tanishq,Mia By Tanishq,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Devi Pavitra Gold & Diamonds,Devi Pavitra Gold & Diamonds,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Vasundhara Diamond Roof Pvt Ltd,Vasundhara Diamond Roof Pvt Ltd,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Aqua Diamond & Jewels,Aqua Diamond & Jewels,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,+ 50 More,+ 50 More,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Bombay Jewels Paradise,Bombay Jewels Paradise,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,+ 9 More,+ 9 More,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Bombay Jewellers,Bombay Jewellers,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Uma Jewellers Gold & Diamonds,Uma Jewellers Gold & Diamonds,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,"Sridevi Jewellers
4.1
  
104 Ratings
MG Road
High call pick up","Sridevi Jewellers
4.1
  
104 Ratings
MG Road
High call pick up",Jewellery,Retail,"Vijayawada, Andhra Pradesh",08401271281,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,"Vega Jewellers
4.8
  
3813 Ratings
Governerpet","Vega Jewellers
4.8
  
3813 Ratings
Governerpet",Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,"Rajendra Jewellers Wholesale Gold Shoppe
4.8
  
79 Ratings
Governerpet","Rajendra Jewellers Wholesale Gold Shoppe
4.8
  
79 Ratings
Governerpet",Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,"Bombay Jewellers
4.7
  
197 Ratings
Chandramoulipuram","Bombay Jewellers
4.7
  
197 Ratings
Chandramoulipuram",Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,"Srinivasa Jewellery Mart
4.8
  
2529 Ratings
Governerpet","Srinivasa Jewellery Mart
4.8
  
2529 Ratings
Governerpet",Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,"VARAHI JEWELLERS
4.7
  
64 Ratings
Eluru Road
High call pick up","VARAHI JEWELLERS
4.7
  
64 Ratings
Eluru Road
High call pick up",Jewellery,Retail,"Vijayawada, Andhra Pradesh",07405650187,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Listed on Sitemap,Listed on Sitemap,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Doctors,Doctors,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
